bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1980092,2172,AB1195,2,Engrossed,2025-06-02,"Juveniles: incarcerated parent: visitation.","An act to add Section 4034 to the Penal Code, and to amend Section 362.1 of the Welfare and Institutions Code, relating to juveniles.",0,,2025-09-10,"Ordered to inactive file at the request of Assembly Member Quirk-Silva.",https://legiscan.com/CA/bill/AB1195/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1195
1980093,2172,AB1196,1,Introduced,2025-02-21,"Health facilities: cardiac surgery.","An act to add Section 1255.4 to the Health and Safety Code, relating to health facilities.",0,,2025-05-23,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1196/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1196
1980094,2172,AB1197,4,Passed,2025-10-07,"Rental passenger vehicles: electronic surveillance technology: renter liability for loss due to theft.","An act to amend Sections 1939.03 and 1939.23 of the Civil Code, relating to rental passenger vehicles.",0,,2025-10-07,"Chaptered by Secretary of State - Chapter 449, Statutes of 2025.",https://legiscan.com/CA/bill/AB1197/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1197
1980095,2172,AB1198,1,Introduced,2025-02-21,"Public works: prevailing wages.","An act to amend, repeal, and add Section 1773.6 of the Labor Code, relating to public works.",449,"Assembly Appropriations",2025-05-23,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1198/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1198
1980096,2172,AB1199,2,Engrossed,2025-05-27,"Hospitals: employee identification.","An act to add Section 1257.55 to the Health and Safety Code, relating to health facilities.",480,"Senate Health",2025-06-09,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on HEALTH.",https://legiscan.com/CA/bill/AB1199/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1199
1980097,2172,AB1200,5,Vetoed,2025-10-11,"Emergency services: disaster preparedness.","An act to add Sections 8608.5 and 8608.6 to the Government Code, relating to emergency services.",0,,2025-10-11,"Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/AB1200/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1200
1980098,2172,AB1201,2,Engrossed,2025-06-03,"Family reunification services.","An act to amend Section 361.5 of the Welfare and Institutions Code, relating to juveniles.",481,"Senate Human Services",2025-07-01,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1201/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1201
1980099,2172,AB1202,1,Introduced,2025-02-21,"Student loans: California Legislative Staff Education Loan Repayment Program.","An act to add Section 69518.6 to the Education Code, relating to student loans.",458,"Assembly Higher Education",2025-04-22,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1202/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1202
1980100,2172,AB1203,1,Introduced,2025-02-21,"Water conservation: water wise designation.","An act to add Section 10609.11 to the Water Code, relating to water.",474,"Assembly Water, Parks and Wildlife",2025-03-10,"Referred to Com. on W. P., & W.",https://legiscan.com/CA/bill/AB1203/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1203
1980101,2172,AB1204,1,Introduced,2025-02-21,"Local control funding formula: school districts and charter schools: pupils experiencing homelessness: supplemental and concentration grants: regional adjustment factors: grade-span adequacy adjustments.","An act to amend Sections 42238.01 and 42238.02 of, to add Sections 42238.028, 42238.029, and 42238.0292 to, and to add and repeal Section 42238.0291 of, the Education Code, relating to education finance, and making an appropriation therefor.",449,"Assembly Appropriations",2025-05-23,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1204/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1204
1980102,2172,AB1205,1,Introduced,2025-02-21,"Mental health services: assisted outpatient treatment.","An act to amend Section 5346 of the Welfare and Institutions Code, relating to mental health.",0,,2025-02-24,"Read first time.",https://legiscan.com/CA/bill/AB1205/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1205
1980103,2172,AB1206,2,Engrossed,2025-05-08,"Single-family and multifamily housing units: preapproved plans.","An act to add Section 65852.29 to the Government Code, relating to housing.",0,,2025-08-29,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1206/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1206
1980104,2172,AB1207,4,Passed,2025-09-19,"Climate change: market-based compliance mechanism: extension.","An act to amend Sections 38501, 38562, 38590.1, 38591.1, 38591.2, 38592.5, 38592.6, and 38594 of, and to add and repeal Section 38562.1 of, the Health and Safety Code, and to amend Section 748.5 of, and to add Section 748.5.5 to, the Public Utilities Code, relating to climate change, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2025-09-19,"Chaptered by Secretary of State - Chapter 117, Statutes of 2025.",https://legiscan.com/CA/bill/AB1207/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1207
1980105,2172,AB1208,2,Engrossed,2025-06-02,"California Developmental Disability Services Quality, Performance, and Outcomes Act of 2025.","An act to add Section 4573 to the Welfare and Institutions Code, relating to developmental services.",0,,2025-08-29,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1208/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1208
1980106,2172,AB1209,1,Introduced,2025-02-21,"Workers’ compensation: cannabis industry.","An act to add Section 3700.7 to the Labor Code, relating to workers’ compensation.",451,"Assembly Business and Professions",2025-04-21,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1209/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1209
1980107,2172,AB1210,5,Vetoed,2025-10-06,"Postrelease community supervision.","An act to amend Section 3451 of the Penal Code, relating to postrelease community supervision.",0,,2025-10-06,"Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/AB1210/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1210
1980108,2172,AB1211,1,Introduced,2025-02-21,"CalFresh: maintenance of benefit level.","An act to add Section 18921 to, and to add and repeal Section 18921.5 of, the Welfare and Institutions Code, relating to CalFresh.",0,,2025-05-23,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1211/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1211
1980109,2172,AB1212,1,Introduced,2025-02-21,"University of California: faculty and employee housing.","An act to add Part 14.4 (commencing with Section 53620) to Division 31 of the Health and Safety Code, relating to housing.",459,"Assembly Housing and Community Development",2025-04-29,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1212/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1212
1980110,2172,AB1213,4,Passed,2025-10-01,"Restitution: priority.","An act to amend Section 1202.4 of the Penal Code, relating to restitution.",0,,2025-10-01,"Chaptered by Secretary of State - Chapter 184, Statutes of 2025.",https://legiscan.com/CA/bill/AB1213/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1213
1980111,2172,AB1214,2,Engrossed,2025-05-23,"Elections: official canvass.","An act to amend Section 15306 of the Elections Code, relating to elections.",0,,2025-09-03,"Ordered to inactive file at the request of Senator Valladares.",https://legiscan.com/CA/bill/AB1214/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1214
1980112,2172,AB1215,1,Introduced,2025-02-21,"Hospitals: medical staff membership.","An act to amend Sections 2282 and 2283 of the Business and Professions Code, relating to healing arts.",451,"Assembly Business and Professions",2025-04-21,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1215/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1215
1980113,2172,AB1216,4,Passed,2025-07-30,"Elementary and secondary education: omnibus.","An act to amend Sections 8208, 44256, 48901.7, and 51222 of the Education Code, relating to elementary and secondary education.",0,,2025-07-30,"Chaptered by Secretary of State - Chapter 88, Statutes of 2025.",https://legiscan.com/CA/bill/AB1216/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1216
1980114,2172,AB1217,1,Introduced,2025-02-21,"Public postsecondary education: admissions standards and criteria.","An act to amend Sections 66204, 66205, and 66205.5 of the Education Code, relating to public postsecondary education.",0,,2025-05-23,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1217/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1217
1980115,2172,AB1218,1,Introduced,2025-02-21,"Copper theft.","An act to amend Sections 487j, 496a, and 496e of the Penal Code, relating to theft.",468,"Assembly Public Safety",2025-04-29,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1218/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1218
1980116,2172,AB1219,6,Failed,2025-06-05,"Personal income tax: rate.","An act to amend Section 17041 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2025-06-05,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB1219/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1219
1980117,2172,AB1220,2,Engrossed,2025-05-19,"Developmental services: denials of services and notices of actions.","An act to amend Sections 4519.5 and 4646 of the Welfare and Institutions Code, relating to developmental services.",0,,2025-08-29,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1220/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1220
1980118,2172,AB1221,1,Introduced,2025-02-21,"Workplace surveillance tools.","An act to add Part 5.7 (commencing with Section 1550) to Division 2 of the Labor Code, relating to employment.",0,,2025-05-23,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1221/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1221
1980119,2172,AB1222,1,Introduced,2025-02-21,"Public utilities: judicial review.","An act to amend Section 1756 of, and to add Sections 748.8 and 1757.2 to, the Public Utilities Code, relating to public utilities.",0,,2025-05-23,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1222/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1222
1980120,2172,AB1223,4,Passed,2025-10-13,"Local Transportation Authority and Improvement Act: Sacramento Transportation Authority.","An act to add Chapter 7 (commencing with Section 180300) to Division 19 of the Public Utilities Code, relating to transportation.",0,,2025-10-13,"Chaptered by Secretary of State - Chapter 724, Statutes of 2025.",https://legiscan.com/CA/bill/AB1223/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1223
1980121,2172,AB1224,5,Vetoed,2025-10-06,"Teacher credentialing: substitute teachers: days of service.","An act to add and repeal Section 44303 of the Education Code, relating to teachers.",0,,2025-10-06,"Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/AB1224/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1224
1980122,2172,AB1225,5,Vetoed,2025-10-11,"State parks: Accessibility Advisory Committee.","An act to add Section 5008.9 to the Public Resources Code, relating to state parks.",0,,2025-10-11,"Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/AB1225/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1225
1980123,2172,AB1226,1,Introduced,2025-02-21,"Air quality: wildland vegetation management burning: permits: exemption.","An act to amend Section 41853 of the Health and Safety Code, relating to air pollution.",466,"Assembly Natural Resources",2025-04-21,"Re-referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB1226/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1226
1980124,2172,AB1227,2,Engrossed,2025-06-04,"Wildfire safety: fuels reduction projects.","An act to add and repeal Section 21080.06 of the Public Resources Code, relating to wildfire safety.",0,,2025-08-29,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1227/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1227
1980125,2172,AB1228,1,Introduced,2025-02-21,"Electricity: expedited utility distribution infrastructure undergrounding program.","An act to amend Section 8388.5 of the Public Utilities Code, relating to electricity.",3620,"Assembly Utilities and Energy",2025-03-10,"Referred to Coms. on U. & E. and NAT. RES.",https://legiscan.com/CA/bill/AB1228/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1228
1980126,2172,AB1229,2,Engrossed,2025-06-02,"Adult Reentry Grant Program.","An act to add Chapter 2.6 (commencing with Section 50480) to Part 2 of Division 31 of the Health and Safety Code, and to add Section 5036 to the Penal Code, relating to housing.",0,,2025-09-03,"Ordered to inactive file at the request of Senator Cabaldon.",https://legiscan.com/CA/bill/AB1229/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1229
1980127,2172,AB1230,4,Passed,2025-10-03,"Pupil discipline: expulsions: procedures.","An act to amend Sections 48916, 48916.1, and 48926 of the Education Code, relating to pupil discipline.",0,,2025-10-03,"Chaptered by Secretary of State - Chapter 294, Statutes of 2025.",https://legiscan.com/CA/bill/AB1230/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB1230
