bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1971789,1601786,2025-09-10,Senate,"Unfinished Business SB413 Allen Concurrence",40,0,0,0,40
1971790,1556004,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,0,0,1,7
1971790,1563019,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,2,13
1971790,1573620,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1971790,1577465,2025-05-23,Senate,"Do pass",5,0,0,2,7
1971790,1586413,2025-06-02,Senate,"Senate 3rd Reading SB414 Ashby",30,1,0,9,40
1971790,1598644,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,1,0,0,9
1971790,1600275,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1971790,1602053,2025-09-12,Senate,"Unfinished Business SB414 Ashby Concurrence",24,0,0,16,40
1971790,1602054,2025-09-13,Assembly,"SB 414 Ashby Senate Third Reading By Bauer-Kahan",55,3,0,22,80
1971790,1602894,2025-09-13,Senate,"Unfinished Business SB414 Ashby Concurrence",24,0,0,16,40
1971791,1563042,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1971791,1584301,2025-06-03,Senate,"Senate 3rd Reading SB415 Reyes et al. By Durazo",38,0,0,2,40
1971791,1598892,2025-07-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,3,10
1971791,1599720,2025-08-20,Assembly,"Do pass",11,1,0,3,15
1971791,1601951,2025-09-11,Assembly,"Do pass",10,0,0,0,10
1971791,1602352,2025-09-12,Senate,"Unfinished Business SB415 Reyes et al. Concurrence",36,0,0,4,40
1971791,1602353,2025-09-12,Assembly,"SB 415 Reyes Senate Third Reading By CARRILLO",62,3,0,15,80
1971791,1602886,2025-09-13,Senate,"Unfinished Business SB415 Reyes et al. Concurrence",36,0,0,4,40
1971792,1555909,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1971792,1565304,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1974442,1563010,2025-04-29,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1974443,1528282,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Local Government] with recommendation: To Consent Calendar",10,0,0,1,11
1974443,1542718,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1974443,1577766,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1974443,1583425,2025-06-02,Assembly,"AB 726 Ávila Farías Assembly Third Reading",79,0,0,0,79
1974443,1598393,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",10,0,0,1,11
1974443,1599442,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974443,1600618,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1974443,1601928,2025-09-11,Senate,"Special Consent AB726 Ávila Farías By Wiener",40,0,0,0,40
1974443,1602314,2025-09-12,Assembly,"AB 726 Ávila Farías Concurrence in Senate Amendments",80,0,0,0,80
1974444,1545033,2025-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1974444,1577566,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1974444,1584381,2025-06-03,Assembly,"AB 727 Mark González Assembly Third Reading",59,13,0,7,79
1974444,1598132,2025-07-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1974444,1599430,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974444,1600528,2025-08-29,Senate,"Do pass",5,2,0,0,7
1974444,1601635,2025-09-09,Senate,"Assembly 3rd Reading AB727 Mark González et al. By Pérez",30,10,0,0,40
1974444,1602534,2025-09-10,Assembly,"AB 727 Mark González Concurrence in Senate Amendments",58,15,0,7,80
1974445,1561117,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,2,0,1,7
1974446,1555982,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources] with recommendation: To Consent Calendar",18,0,0,0,18
1974446,1559472,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,0,14
1974446,1571631,2025-05-14,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1974446,1577858,2025-05-23,Assembly,"AB 729 Zbur Consent Calendar Second Day Regular Session",71,0,0,8,79
1974447,1561125,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,1,10
1974448,1542690,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Education]",9,0,0,1,10
1974448,1564234,2025-04-30,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1974448,1577808,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1974448,1583436,2025-06-02,Assembly,"AB 731 Fong Assembly Third Reading",79,0,0,0,79
1974448,1595212,2025-06-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1974448,1597671,2025-07-07,Senate,"Placed on suspense file",6,0,0,1,7
1974449,1542835,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",8,0,0,0,8
1974449,1554627,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1974449,1563108,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1974449,1568629,2025-05-08,Assembly,"AB 732 Macedo Consent Calendar Second Day Regular Session",69,0,0,10,79
1974449,1597237,2025-07-01,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,0,5
1974449,1598749,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1974449,1602209,2025-09-12,Senate,"Assembly 3rd Reading AB732 Macedo By McNerney",37,0,0,3,40
1974449,1602210,2025-09-13,Assembly,"AB 732 MACEDO Concurrence in Senate Amendments",72,0,0,8,80
1974451,1562863,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,3,0,2,13
1974451,1577227,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1974451,1583365,2025-06-02,Assembly,"AB 734 Schultz Assembly Third Reading",61,15,0,3,79
1974451,1597226,2025-07-01,Senate,"Do pass, but first be re-referred to the Committee on [Natural Resources and Water]",14,2,0,1,17
1974451,1597936,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,1,7
1974451,1599470,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974451,1600356,2025-08-29,Senate,"Do pass",5,2,0,0,7
1974451,1600980,2025-09-03,Senate,"Assembly 3rd Reading AB734 Schultz et al. By Allen",31,9,0,0,40
1974452,1564223,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,2,10
1974452,1571568,2025-05-14,Assembly,"Do pass",11,1,0,3,15
1974452,1585099,2025-06-04,Assembly,"AB 735 Carrillo Assembly Third Reading",61,4,0,14,79
1974452,1598067,2025-07-09,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,2,7
1974452,1598657,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1974452,1601811,2025-09-10,Senate,"That the measure be returned to Senate Floor for consideration. Ordered to third reading",5,0,0,2,7
1974453,1542813,2025-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,1,0,1,12
1974453,1577958,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1974453,1584239,2025-06-03,Assembly,"AB 736 Wicks Third Reading Urgency",65,11,0,3,79
1974454,1534984,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,0,0,18
1974454,1562952,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1974454,1568626,2025-05-08,Assembly,"AB 737 Quirk-Silva Consent Calendar Second Day Regular Session",69,0,0,10,79
1974454,1597198,2025-07-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",15,1,0,1,17
1974454,1601593,2025-09-09,Senate,"Assembly 3rd Reading AB737 Quirk-Silva By Caballero",35,1,0,4,40
1974454,1602434,2025-09-10,Assembly,"AB 737 Quirk-Silva Concurrence in Senate Amendments",68,0,0,12,80
1974455,1538893,2025-04-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,1,0,3,14
1974455,1555913,2025-04-23,Assembly,"Do pass",14,0,0,1,15
1974455,1573545,2025-05-19,Assembly,"AB 738 Tangipa Assembly Third Reading",56,3,0,20,79
1974455,1597715,2025-07-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,1,0,2,17
1974455,1601868,2025-09-11,Senate,"Assembly 3rd Reading AB738 Tangipa et al. By Grove",34,3,0,3,40
1974457,1555951,2025-04-23,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,0,0,18
1974457,1577293,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1974457,1583572,2025-06-02,Assembly,"AB 740 Harabedian Assembly Third Reading",79,0,0,0,79
1974457,1598426,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",16,0,0,1,17
1974457,1600061,2025-08-25,Senate,"Placed on suspense file",6,0,0,1,7
1974457,1600437,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1974457,1601774,2025-09-10,Senate,"Assembly 3rd Reading AB740 Harabedian et al. By Stern",39,1,0,0,40
1974457,1602508,2025-09-11,Assembly,"AB 740 Harabedian Concurrence in Senate Amendments",78,0,0,2,80
1974458,1526912,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1974458,1542697,2025-04-09,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1974458,1557528,2025-04-24,Assembly,"AB 741 Ransom Consent Calendar Second Day Regular Session",75,0,0,4,79
1974458,1588067,2025-06-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,0,0,6
1974458,1596008,2025-06-27,Senate,"Consent Calendar 2nd AB741 Ransom",38,0,0,2,40
1974458,1601853,2025-09-11,Senate,"Assembly 3rd Reading AB741 Ransom By Ashby",40,0,0,0,40
1974458,1602047,2025-09-13,Assembly,"AB 741 Ransom Concurrence in Senate Amendments",79,0,0,1,80
1974459,1540970,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",12,2,0,4,18
1974459,1561014,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,2,0,2,12
1974459,1577321,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1974459,1584375,2025-06-03,Assembly,"AB 742 Elhawary Assembly Third Reading",57,14,0,8,79
1974459,1597682,2025-07-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",8,2,0,1,11
1974459,1598648,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,1,0,1,13
1974459,1599544,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974459,1600262,2025-08-29,Senate,"Do pass",5,2,0,0,7
1974459,1601483,2025-09-09,Senate,"Assembly 3rd Reading AB742 Elhawary et al. By Weber Pierson",30,9,0,1,40
1974459,1602529,2025-09-10,Assembly,"AB 742 Elhawary Concurrence in Senate Amendments",59,16,0,5,80
1974460,1559482,2025-04-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1974460,1577438,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1974460,1583506,2025-06-02,Assembly,"AB 743 Michelle Rodriguez Assembly Third Reading",79,0,0,0,79
1974461,1535030,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",21,0,0,1,22
1974461,1562820,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1974461,1568613,2025-05-08,Assembly,"AB 744 Michelle Rodriguez Consent Calendar Second Day Regular Session",69,0,0,10,79
1974462,1564209,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,4,0,3,18
1974462,1577546,2025-05-23,Assembly,"Do pass as amended",10,3,0,2,15
1974462,1584247,2025-06-03,Assembly,"Do pass",18,0,0,0,18
1974462,1585792,2025-06-05,Assembly,"AB 745 Irwin Assembly Third Reading",68,0,0,11,79
1974462,1598380,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",16,0,0,1,17
1974462,1599396,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974462,1600344,2025-08-29,Senate,"Do pass",7,0,0,0,7
1974463,1557480,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",6,0,0,1,7
1974463,1563106,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1974464,1540910,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,3,12
1974464,1577324,2025-05-23,Assembly,"Do pass as amended",11,1,0,3,15
1974464,1585067,2025-06-04,Assembly,"AB 747 Kalra Assembly Third Reading",59,13,0,7,79
1974464,1598584,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,1,0,1,13
1974464,1600018,2025-08-25,Senate,"Placed on suspense file",6,0,0,1,7
1974464,1600293,2025-08-29,Senate,"Do pass",5,2,0,0,7
1974464,1601558,2025-09-09,Senate,"Assembly 3rd Reading AB747 Kalra By Umberg",30,10,0,0,40
1974464,1602550,2025-09-11,Assembly,"AB 747 Kalra Concurrence in Senate Amendments",55,20,0,5,80
1974466,1554518,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1974466,1577503,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1974466,1583576,2025-06-02,Assembly,"AB 749 McKinnor Assembly Third Reading",62,3,0,14,79
1974466,1598021,2025-07-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,2,0,0,11
1974466,1599377,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1974466,1600743,2025-08-29,Senate,"Do pass",5,2,0,0,7
1974466,1601236,2025-09-08,Senate,"Assembly 3rd Reading AB749 McKinnor et al. By Durazo",29,10,0,1,40
1974466,1602573,2025-09-10,Assembly,"AB 749 McKinnor Concurrence in Senate Amendments",61,7,0,12,80
1974467,1528269,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",10,0,0,1,11
1974467,1540898,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,0,0,2,12
1974467,1562904,2025-04-30,Assembly,"Do pass",13,0,0,2,15
1974467,1573628,2025-05-19,Assembly,"AB 750 Quirk-Silva Assembly Third Reading",67,1,0,11,79
1974467,1594609,2025-06-24,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,1,0,1,11
1974468,1536788,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1974468,1563082,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1974468,1568643,2025-05-08,Assembly,"AB 751 Gipson Consent Calendar Second Day Regular Session",69,0,0,10,79
1974468,1589108,2025-06-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1974468,1595957,2025-06-27,Senate,"Consent Calendar 2nd AB751 Gipson",38,0,0,2,40
1974469,1563007,2025-04-29,Assembly,"Do pass",7,0,0,0,7
1974469,1572374,2025-05-15,Assembly,"AB 752 Ávila Farías Assembly Third Reading",72,1,0,6,79
1974469,1591157,2025-06-16,Senate,"Do pass, but first be re-referred to the Committee on [Local Government] with the recommendation: To Consent Calendar",5,0,0,0,5
1974469,1598667,2025-07-16,Senate,"Do pass as amended",7,0,0,0,7
1974469,1601629,2025-09-09,Senate,"Assembly 3rd Reading AB752 Ávila Farías By Arreguín",40,0,0,0,40
1974469,1602463,2025-09-10,Assembly,"AB 752 Ávila Farías Concurrence in Senate Amendments",78,1,0,1,80
1974470,1540885,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Education]",6,0,0,0,6
1974470,1564257,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1974470,1571633,2025-05-14,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1974470,1577886,2025-05-23,Assembly,"AB 753 Garcia Consent Calendar Second Day Regular Session",71,0,0,8,79
1974470,1592553,2025-06-18,Senate,"Do pass, but first be re-referred to the Committee on [Human Services]",7,0,0,0,7
1974470,1597708,2025-07-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1974470,1599998,2025-08-25,Senate,"Placed on suspense file",6,0,0,1,7
1974470,1600307,2025-08-29,Senate,"Do pass",7,0,0,0,7
1974470,1601573,2025-09-09,Senate,"Assembly 3rd Reading AB753 Garcia By Reyes Urgency Clause",40,0,0,0,40
1974470,1602482,2025-09-10,Assembly,"AB 753 Garcia Concurrence - Urgency Added",79,0,0,1,80
1974471,1561116,2025-04-29,Assembly,"Do pass. To Consent Calendar",7,0,0,0,7
1974471,1568661,2025-05-08,Assembly,"AB 754 Connolly Consent Calendar Second Day Regular Session",69,0,0,10,79
1974471,1598695,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1974471,1600888,2025-09-03,Senate,"Assembly 3rd Reading AB754 Connolly By Umberg",38,0,0,2,40
1974471,1601235,2025-09-08,Assembly,"With recommendation: That Senate amendments be concurred in",7,0,0,5,12
1974471,1601597,2025-09-09,Assembly,"AB 754 Connolly Concurrence in Senate Amendments",66,0,0,14,80
1974475,1558714,2025-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Emergency Management]",4,2,0,8,14
1974476,1554457,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",18,0,0,0,18
1974476,1577602,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1974476,1583533,2025-06-02,Assembly,"AB 759 Valencia Assembly Third Reading",79,0,0,0,79
1974476,1598214,2025-07-14,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1974476,1599548,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
