bill_id,date,chamber,sequence,action
1971771,2025-04-08,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 15. Noes 0. Page 703.) (April 8). Re-referred to Com. on APPR."
1971771,2025-04-09,Senate,7,"Set for hearing April 21."
1971771,2025-04-21,Senate,8,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1971771,2025-04-22,Senate,9,"Read second time. Ordered to third reading."
1971771,2025-05-27,Senate,10,"Read third time. Passed. (Ayes 39. Noes 0. Page 1238.) Ordered to the Assembly."
1971771,2025-05-28,Assembly,11,"In Assembly. Read first time. Held at Desk."
1971771,2025-06-05,Assembly,12,"Referred to Com. on G.O."
1971771,2025-06-18,Assembly,13,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1971771,2025-06-30,Assembly,14,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1971771,2025-07-10,Assembly,15,"Coauthors revised."
1971771,2025-07-10,Assembly,16,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 22. Noes 0.) (July 9). Re-referred to Com. on APPR."
1971771,2025-08-20,Assembly,17,"From committee: Do pass. (Ayes 15. Noes 0.) (August 20)."
1971771,2025-08-21,Assembly,18,"Read second time. Ordered to third reading."
1971771,2025-08-28,Assembly,19,"Read third time. Passed. (Ayes 74. Noes 0. Page 7277.) Ordered to the Senate."
1971771,2025-08-28,Senate,20,"In Senate. Concurrence in Assembly amendments pending."
1971771,2025-09-02,Senate,21,"Assembly amendments concurred in. (Ayes 40. Noes 0. Page 2408.) Ordered to engrossing and enrolling."
1971771,2025-09-09,,22,"Enrolled and presented to the Governor at 2 p.m."
1971771,2025-10-06,,23,"Approved by the Governor."
1971771,2025-10-06,,24,"Chaptered by Secretary of State. Chapter 412, Statutes of 2025."
1971772,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971772,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971772,2025-02-26,Senate,3,"Referred to Coms. on PUB. S. and APPR."
1971772,2025-03-18,Senate,4,"Set for hearing April 1."
1971772,2025-03-20,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1971772,2025-03-21,Senate,6,"April 1 hearing postponed by committee."
1971772,2025-03-27,Senate,7,"Set for hearing April 8."
1971772,2025-04-08,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 709.) (April 8). Re-referred to Com. on APPR."
1971772,2025-04-10,Senate,9,"Set for hearing April 21."
1971772,2025-04-21,Senate,10,"April 21 hearing: Placed on APPR. suspense file."
1971772,2025-05-16,Senate,11,"Set for hearing May 23."
1971772,2025-05-23,Senate,12,"May 23 hearing: Held in committee and under submission."
1971773,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971773,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971773,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971773,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971773,2025-04-02,Senate,5,"Re-referred to Com. on G.O."
1971774,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971774,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971774,2025-02-26,Senate,3,"Referred to Coms. on E. & C.A. and PUB. S."
1971774,2025-03-20,Senate,4,"Set for hearing April 1."
1971774,2025-04-01,Senate,5,"From committee: Do pass and re-refer to Com. on PUB. S. (Ayes 5. Noes 0. Page 609.) (April 1). Re-referred to Com. on PUB. S."
1971774,2025-04-09,Senate,6,"Set for hearing April 22."
1971774,2025-04-21,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1971774,2025-04-23,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 841.) (April 22). Re-referred to Com. on APPR."
1971774,2025-04-25,Senate,9,"Set for hearing May 5."
1971774,2025-05-05,Senate,10,"May 5 hearing: Placed on APPR. suspense file."
1971774,2025-05-16,Senate,11,"Set for hearing May 23."
1971774,2025-05-23,Senate,12,"From committee: Do pass. (Ayes 6. Noes 0. Page 1199.) (May 23)."
1971774,2025-05-23,Senate,13,"Read second time. Ordered to third reading."
1971774,2025-05-29,Senate,14,"Read third time. Passed. (Ayes 38. Noes 0. Page 1335.) Ordered to the Assembly."
1971774,2025-05-29,Assembly,15,"In Assembly. Read first time. Held at Desk."
1971774,2025-06-05,Assembly,16,"Referred to Coms. on ELECTIONS and PUB. S."
1971774,2025-07-02,Assembly,17,"From committee: Do pass as amended and re-refer to Com. on PUB. S. (Ayes 7. Noes 0.) (July 2)."
1971774,2025-07-03,Assembly,18,"Read second time and amended. Re-referred to Com. on PUB. S."
1971774,2025-07-16,Assembly,19,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (July 15). Re-referred to Com. on APPR."
1971774,2025-08-20,Assembly,20,"August 20 set for first hearing. Placed on APPR. suspense file."
1971774,2025-08-29,Assembly,21,"Coauthors revised."
1971774,2025-08-29,Assembly,22,"From committee: Do pass. (Ayes 15. Noes 0.) (August 29)."
1971774,2025-09-02,Assembly,23,"Read second time. Ordered to third reading."
1971774,2025-09-08,Assembly,24,"Read third time. Passed. (Ayes 79. Noes 0. Page 2993.) Ordered to the Senate."
1971774,2025-09-08,Senate,25,"In Senate. Concurrence in Assembly amendments pending."
1971774,2025-09-10,Senate,26,"Assembly amendments concurred in. (Ayes 40. Noes 0.) Ordered to engrossing and enrolling."
1971774,2025-09-17,,27,"Enrolled and presented to the Governor at 2 p.m."
1971774,2025-10-02,,28,"Approved by the Governor."
1971774,2025-10-02,,29,"Chaptered by Secretary of State. Chapter 246, Statutes of 2025."
1971775,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971775,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971775,2025-02-26,Senate,3,"Referred to Coms. on ED. and JUD."
1971775,2025-03-03,Senate,4,"Set for hearing March 19."
1971775,2025-03-20,Senate,5,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 6. Noes 0. Page 420.) (March 19)."
1971775,2025-03-24,Senate,6,"Read second time and amended. Re-referred to Com. on JUD."
1971775,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971775,2025-04-30,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 1. Page 940.) (April 29). Re-referred to Com. on APPR."
1971775,2025-05-02,Senate,9,"Set for hearing May 12."
1971775,2025-05-12,Senate,10,"May 12 hearing: Placed on APPR. suspense file."
1971775,2025-05-16,Senate,11,"Set for hearing May 23."
1971775,2025-05-23,Senate,12,"May 23 hearing: Held in committee and under submission."
1971776,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971776,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971776,2025-02-26,Senate,3,"Referred to Com. on TRANS."
1971776,2025-03-11,Senate,4,"Set for hearing March 25."
1971776,2025-03-13,Senate,5,"March 25 set for first hearing canceled at the request of author."
1971776,2025-03-27,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1971776,2025-04-01,Senate,7,"Set for hearing April 8."
1971776,2025-04-03,Senate,8,"April 8 hearing postponed by committee."
1971776,2025-04-07,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1971776,2025-04-08,Senate,10,"Set for hearing April 22."
1971776,2025-04-23,Senate,11,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 15. Noes 0. Page 842.) (April 22). Re-referred to Com. on APPR."
1971776,2025-04-25,Senate,12,"Set for hearing May 5."
1971776,2025-05-05,Senate,13,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1971776,2025-05-06,Senate,14,"Read second time. Ordered to consent calendar."
1971776,2025-05-08,Senate,15,"Read third time. Passed. (Ayes 36. Noes 0. Page 1050.) Ordered to the Assembly."
1971776,2025-05-08,Assembly,16,"In Assembly. Read first time. Held at Desk."
1971776,2025-05-19,Assembly,17,"Referred to Com. on TRANS."
1971776,2025-06-23,Assembly,18,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1971776,2025-06-24,Assembly,19,"July 7 set for first hearing canceled at the request of author."
1971776,2025-06-27,Assembly,20,"Re-referred to Coms. on L. & E. and JUD. pursuant to Assembly Rule 96."
1971776,2025-06-30,Assembly,21,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. & E."
1971776,2025-07-10,Assembly,22,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 7. Noes 0.) (July 9). Re-referred to Com. on APPR."
1971776,2025-08-20,Assembly,23,"From committee: Do pass as amended. Ordered to consent calendar. (Ayes 15. Noes 0.) (August 20)."
1971776,2025-08-21,Assembly,24,"Read second time and amended. Ordered to second reading."
1971776,2025-08-25,Assembly,25,"Read second time. Ordered to consent calendar."
1971776,2025-08-28,Assembly,26,"Read third time. Urgency clause adopted. Passed. (Ayes 74. Noes 0. Page 2778.) Ordered to the Senate."
1971776,2025-08-28,Senate,27,"In Senate. Concurrence in Assembly amendments pending."
1971776,2025-08-29,Senate,28,"Re-referred to Com. on RLS. pursuant to Senate Rule 29.10(d)."
1971776,2025-08-29,,29,"Action rescinded whereby bill was re-referred to Com. on RLS. pursuant to Senate Rule 29.10(d)."
1971776,2025-08-29,Senate,30,"Ordered to the Assembly."
1971776,2025-08-29,Assembly,31,"In Assembly. Held at Desk."
1971776,2025-09-02,,32,"Action rescinded whereby bill was read third time, Urgency clause adopted, passed, and ordered to the Senate."
1971776,2025-09-02,Assembly,33,"Ordered to third reading."
1971776,2025-09-03,Assembly,34,"Read third time and amended."
1971776,2025-09-03,Assembly,35,"Ordered to third reading."
1971776,2025-09-03,Assembly,36,"(Corrected September 18.)"
1971776,2025-09-11,Assembly,37,"Read third time. Urgency clause adopted. Passed. (Ayes 80. Noes 0. Page 3277.) Ordered to the Senate."
1971776,2025-09-12,Senate,38,"In Senate. Concurrence in Assembly amendments pending."
1971776,2025-09-12,Senate,39,"Urgency clause adopted."
1971776,2025-09-12,Senate,40,"Assembly amendments concurred in. (Ayes 38. Noes 0.) Ordered to engrossing and enrolling."
1971776,2025-09-23,,41,"Enrolled and presented to the Governor at 2 p.m."
1971776,2025-10-01,,42,"Approved by the Governor."
1971776,2025-10-01,,43,"Chaptered by Secretary of State. Chapter 220, Statutes of 2025."
1971777,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971777,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971777,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971777,2025-03-25,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971777,2025-04-02,Senate,5,"Re-referred to Coms. on E. & C.A. and L., P.E. & R."
1971777,2025-04-04,Senate,6,"Set for hearing April 29."
1971777,2025-04-10,Senate,7,"April 29 set for first hearing canceled at the request of author."
1971778,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971778,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971778,2025-02-26,Senate,3,"Referred to Com. on B. P. & E.D."
1971778,2025-03-18,Senate,4,"Set for hearing April 21."
1971778,2025-04-21,Senate,5,"From committee: Do pass. (Ayes 11. Noes 0. Page 808.) (April 21)."
1971778,2025-04-22,Senate,6,"Read second time. Ordered to third reading."
1971778,2025-06-03,Senate,7,"Read third time. Passed. (Ayes 39. Noes 0. Page 1469.) Ordered to the Assembly."
1971778,2025-06-04,Assembly,8,"In Assembly. Read first time. Held at Desk."
1971778,2025-06-09,Assembly,9,"Referred to Coms. on B. & P. and HEALTH."
1971778,2025-07-01,Assembly,10,"From committee: Do pass and re-refer to Com. on HEALTH. (Ayes 17. Noes 0.) (July 1). Re-referred to Com. on HEALTH."
1971778,2025-07-16,Assembly,11,"From committee: Do pass. (Ayes 15. Noes 0.) (July 15)."
1971778,2025-07-17,Assembly,12,"Read second time. Ordered to third reading."
1971778,2025-08-27,Assembly,13,"Read third time and amended."
1971778,2025-08-27,Assembly,14,"Ordered to third reading."
1971778,2025-09-05,Assembly,15,"Assembly Rule 69(b)(1) suspended."
1971778,2025-09-05,Assembly,16,"Read third time and amended."
1971778,2025-09-05,Assembly,17,"Ordered to third reading."
1971778,2025-09-09,Assembly,18,"Read third time. Passed. (Ayes 77. Noes 0. Page 3065.) Ordered to the Senate."
1971778,2025-09-09,Senate,19,"In Senate. Concurrence in Assembly amendments pending."
1971778,2025-09-11,Senate,20,"Assembly amendments concurred in. (Ayes 39. Noes 0.) Ordered to engrossing and enrolling."
1971778,2025-09-22,,21,"Enrolled and presented to the Governor at 2 p.m."
1971778,2025-10-06,,22,"Approved by the Governor."
1971778,2025-10-06,,23,"Chaptered by Secretary of State. Chapter 413, Statutes of 2025."
1971779,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971779,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971779,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971779,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971779,2025-04-02,Senate,5,"Re-referred to Coms. on HEALTH and JUD."
1971779,2025-04-04,Senate,6,"Set for hearing April 23."
1971779,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971779,2025-04-24,Senate,8,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 9. Noes 2. Page 868.) (April 23). Re-referred to Com. on JUD."
1971779,2025-04-30,Senate,9,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 10. Noes 1. Page 940.) (April 29)."
1971779,2025-05-01,Senate,10,"Read second time and amended. Re-referred to Com. on APPR."
1971779,2025-05-06,Senate,11,"Set for hearing May 12."
1971779,2025-05-12,Senate,12,"May 12 hearing: Placed on APPR. suspense file."
1971779,2025-05-16,Senate,13,"Set for hearing May 23."
1971779,2025-05-23,Senate,14,"From committee: Do pass. (Ayes 5. Noes 1. Page 1199.) (May 23)."
1971779,2025-05-23,Senate,15,"Read second time. Ordered to third reading."
1971779,2025-06-04,Senate,16,"Read third time. Passed. (Ayes 26. Noes 6. Page 1492.) Ordered to the Assembly."
1971779,2025-06-05,Assembly,17,"In Assembly. Read first time. Held at Desk."
1971779,2025-06-16,Assembly,18,"Referred to Coms. on HEALTH and JUD."
1971779,2025-07-09,Assembly,19,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 13. Noes 2.) (July 8). Re-referred to Com. on JUD."
1971779,2025-07-16,Assembly,20,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 2.) (July 15). Re-referred to Com. on APPR."
1971779,2025-08-20,Assembly,21,"August 20 set for first hearing. Placed on APPR. suspense file."
1971779,2025-08-29,Assembly,22,"From committee: Do pass as amended. (Ayes 12. Noes 3.) (August 29)."
1971779,2025-09-02,Assembly,23,"Read second time and amended. Ordered to second reading."
1971779,2025-09-03,Assembly,24,"Read second time. Ordered to third reading."
1971779,2025-09-11,Assembly,25,"Read third time. Passed. (Ayes 59. Noes 12. Page 3280.) Ordered to the Senate."
1971779,2025-09-12,Senate,26,"In Senate. Concurrence in Assembly amendments pending."
1971779,2025-09-12,Senate,27,"Assembly amendments concurred in. (Ayes 25. Noes 9.) Ordered to engrossing and enrolling."
1971779,2025-09-23,,28,"Enrolled and presented to the Governor at 2 p.m."
1971779,2025-10-03,,29,"Approved by the Governor."
1971779,2025-10-03,,30,"Chaptered by Secretary of State. Chapter 315, Statutes of 2025."
1971780,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971780,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971780,2025-02-26,Senate,3,"Referred to Coms. on E.Q. and JUD."
1971780,2025-03-07,Senate,4,"Set for hearing March 19."
1971780,2025-03-11,Senate,5,"March 19 set for first hearing canceled at the request of author."
